Test_Date,Device_Name,Brand,Model,Category,Price_USD,Battery_Life_Hours,Heart_Rate_Accuracy_Percent,Step_Count_Accuracy_Percent,Sleep_Tracking_Accuracy_Percent,Water_Resistance_Rating,User_Satisfaction_Rating,GPS_Accuracy_Meters,Connectivity_Features,Health_Sensors_Count,App_Ecosystem_Support,Performance_Score
6/16/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,592.28,709.4,92.75,98.32,81.19,10ATM,8.6,4.4,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,63.4
6/16/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,549.09,419.7,94.19,99.34,80.36,5ATM,8.2,3,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,64
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,151.8,91.39,94.44,71.08,IPX7,7.7,,Bluetooth,5,Android/iOS,70.4
6/16/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,79.35,130.4,92.24,94.48,70.83,3ATM,7.8,,Bluetooth,6,Cross-platform,70.2
6/16/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,285.77,117.7,94.14,95.04,71.47,IPX7,8.3,,Bluetooth,8,Cross-platform,71.5
6/16/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,487.94,69.3,96.59,96.55,79.8,IP68,9.4,3.6,"WiFi, Bluetooth, NFC, LTE",8,iOS,63.5
6/16/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,385.24,168.6,85.73,94.66,91.73,IPX7,8.2,,Bluetooth,4,Cross-platform,74.8
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,156.1,87.27,94.71,74.44,IPX7,7.1,,Bluetooth,5,Android/iOS,69.2
6/16/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,242.43,64.3,96.56,93.37,78.79,IP68,7.7,3.7,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,59.8
6/16/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,717.08,34.8,94.91,98.48,79.22,5ATM,8.3,2.5,"WiFi, Bluetooth, NFC",12,iOS,61.6
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,159.5,89.52,94.03,76.01,IPX7,6.5,,Bluetooth,3,Android/iOS,68.7
6/16/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,635.76,384.3,96.53,99.44,75.66,IPX8,8.4,4.1,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,63.2
6/16/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,553.06,40.8,96.59,96.95,75.05,5ATM,8.4,3.3,"WiFi, Bluetooth, NFC",12,iOS,60.7
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,146.7,85.91,95.34,72.55,IPX7,6.9,,Bluetooth,3,Android/iOS,68.1
6/16/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,373.83,41.6,97.24,95.47,80.38,5ATM,7.3,4.9,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,58.6
6/16/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,631.13,64.2,95.69,97.27,79.63,IP68,9.4,4.1,"WiFi, Bluetooth, NFC",11,Android/iOS,63
6/16/2025,Amazfit GTS 4,Amazfit,GTS 4,Smartwatch,79.75,28.9,97.82,96.08,75.07,IPX8,6.7,3.3,"WiFi, Bluetooth, NFC",13,Cross-platform,57.7
6/16/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,717.87,47.5,96.04,97.79,78.66,IPX8,8.7,4.9,"WiFi, Bluetooth, NFC",10,iOS,60.9
6/16/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,235.04,232.8,89.28,96.35,75.79,IPX7,7.4,,Bluetooth,5,Cross-platform,71.1
6/16/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,201.68,57.6,93.36,98.19,78.12,5ATM,7.6,3.6,"WiFi, Bluetooth, NFC",8,iOS,59.7
6/16/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,273.83,171,89.01,95.21,78.93,IPX4,7.4,,"Bluetooth, WiFi",10,Cross-platform,71.4
6/16/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,727.16,59.2,94.57,98.06,83.73,IP68,8.8,3.7,"WiFi, Bluetooth, NFC",12,iOS,62.8
6/16/2025,Fitbit Sense 2,Fitbit,Sense 2,Smartwatch,105.37,71.6,92.18,96.72,78.27,IPX8,7.5,2.3,"WiFi, Bluetooth, NFC",15,Cross-platform,60.2
6/16/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,271.42,48,96.71,94.22,79.07,5ATM,8.3,3.3,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,60.9
6/16/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,464.76,59.5,96.59,98.45,81.46,IPX8,8.6,4.6,"WiFi, Bluetooth, NFC",14,iOS,61.9
6/16/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,234.67,20.1,93.2,96.49,78.29,IPX8,8.1,4.2,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,59.1
6/16/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,725.76,63.1,94.04,97.05,81.86,IPX8,9.1,3.9,"WiFi, Bluetooth, NFC",8,iOS,62.6
6/16/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,699.76,55,97.83,93.91,78,IP68,8.7,4.4,"WiFi, Bluetooth, NFC",14,Android/iOS,60.9
6/16/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,212.05,32.1,92.63,96.85,83.88,5ATM,8.1,3.4,"WiFi, Bluetooth, NFC, LTE",9,iOS,60.8
6/16/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,394.9,48,93.04,98.17,75.09,5ATM,7.8,2.7,"WiFi, Bluetooth, NFC, LTE",14,Android/iOS,59.9
6/16/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,403.55,139.3,95.79,96.84,70.91,IP68,9.3,2.7,"Bluetooth, WiFi",7,Android/iOS,63.7
6/16/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,770.62,499.5,96.42,98.34,79.83,IPX8,9.1,2.2,Bluetooth,5,Cross-platform,66.1
6/16/2025,Garmin Venu 3,Garmin,Venu 3,Sports Watch,465.4,542.5,95.87,98.87,72.59,5ATM,8,1.7,"Bluetooth, WiFi",8,Cross-platform,63.4
6/16/2025,Amazfit GTR 4,Amazfit,GTR 4,Smartwatch,104.14,65.6,96.78,96.32,76.68,5ATM,6.1,3.3,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,57.6
6/16/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,315.15,179.8,91.68,93.21,91.94,IPX7,7.2,,Bluetooth,4,Android/iOS,73.8
6/16/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,184,321,95.36,98.67,77.67,5ATM,6.2,3.2,"WiFi, Bluetooth, NFC",13,Cross-platform,60.1
6/16/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,449.47,40.9,93.48,97.19,84.21,IPX8,8.9,3.9,"WiFi, Bluetooth, NFC, LTE",10,iOS,62.2
6/16/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,98.56,223.8,94.37,95.94,75.56,IPX7,7.6,,Bluetooth,5,Cross-platform,72.4
6/16/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,215.77,31.9,93.08,96.83,80.99,IP68,8,4.6,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,59.4
6/16/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,468.28,662.8,96.87,98.45,70.45,5ATM,9.4,4.9,"Bluetooth, WiFi",9,Cross-platform,63.4
6/16/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,433.22,48.5,96.64,94.98,80.11,IP68,8.2,4.2,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,60.5
6/16/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,243.5,178.1,92.33,93.66,72.5,5ATM,7.3,4.8,Bluetooth,8,Cross-platform,58.7
6/16/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,491.77,71.7,94.9,95.46,80.46,5ATM,8.8,2.4,"WiFi, Bluetooth, NFC",8,Android/iOS,63
6/16/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,495.82,54.7,92.03,97.21,84.06,IP68,8.1,3.3,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,61.3
6/16/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Smartwatch,607.55,606,96.34,98.25,76,IPX8,9.3,1.8,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,66.1
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,138.8,85.09,96.19,77.72,IPX4,7.1,,Bluetooth,2,Android/iOS,69.3
6/16/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,408.5,223.5,97.79,96.13,75.72,5ATM,9.1,3.6,"Bluetooth, WiFi",6,Cross-platform,64.4
6/16/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,371.75,33,96.46,97.83,84.17,5ATM,7.8,1.7,"WiFi, Bluetooth, NFC",15,iOS,62.3
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,146.2,89.32,95.15,78.05,IPX4,7.4,,Bluetooth,5,Cross-platform,70.8
6/16/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,387.09,80.5,94.21,95.55,72.7,IPX8,7.7,3.6,Bluetooth,5,Cross-platform,59.1
6/16/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,522.53,177.4,90.58,93.69,88.6,IPX7,9.5,,Bluetooth,6,Android/iOS,77.6
6/16/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,211.62,232.3,97.27,96.36,78.75,IP68,7.7,4.3,Bluetooth,7,Cross-platform,62
6/16/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,121.59,64,97.81,95.53,80.61,IPX8,6.2,4.1,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,57.9
6/16/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,803.6,34.4,94.29,97.42,76.59,5ATM,8.6,3.8,"WiFi, Bluetooth, NFC, LTE",13,iOS,60.5
6/16/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,255.97,29.8,92.35,95.94,75.61,IPX8,7.1,3.5,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,57.4
6/16/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,581.21,29.4,92.92,96.27,77.29,5ATM,8.4,3.3,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,60.1
6/16/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,119.23,72,96.42,93.28,82.36,IPX8,7.2,4.1,"WiFi, Bluetooth, NFC",14,Android/iOS,59.4
6/16/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,539.26,35.7,95.2,96.84,84.89,IPX8,8.3,4.8,"WiFi, Bluetooth, NFC",10,Android/iOS,60.8
6/16/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,660.04,42.8,92.99,93,76.47,5ATM,8.5,1.8,"WiFi, Bluetooth, NFC",11,Cross-platform,60.9
6/16/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,163.2,85.81,94.16,79.04,3ATM,7.6,,Bluetooth,4,Android/iOS,70.9
6/16/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,115.9,182.7,93.84,96.61,79.09,IP68,6.5,4.7,Bluetooth,5,Android/iOS,59.3
6/16/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,316.57,62.1,97.66,95.27,84.83,IP68,8.3,4.7,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,61.6
6/16/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,282.23,24.8,92.19,93.86,75.46,IP68,8,4.2,"WiFi, Bluetooth, NFC",12,Android/iOS,57.9
6/16/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,960.41,254.6,93.16,98.41,75.73,IP68,8.1,1.5,Bluetooth,6,Cross-platform,63.7
6/16/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,87.94,67.7,96.2,95.54,76.04,5ATM,7.4,2.9,"WiFi, Bluetooth, NFC",12,Cross-platform,59.7
6/16/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,506.84,184.9,90.34,93.38,85.9,IPX7,8.6,,Bluetooth,5,Cross-platform,75.1
6/16/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,486.26,173.8,91.89,93.14,87.17,IPX8,8.3,,Bluetooth,6,Android/iOS,75
6/17/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,554.29,33.7,96.41,97.38,76,IP68,9,3.2,"WiFi, Bluetooth, NFC",14,iOS,61.8
6/17/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,201.52,189.1,96.04,94.36,72.9,IP68,7.1,4.5,Bluetooth,6,Android/iOS,59.4
6/17/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,413.85,46.8,96.03,93.4,75.47,IP68,8.6,3.6,"WiFi, Bluetooth, NFC",13,Cross-platform,60.3
6/17/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,304.21,222.8,92.5,94.78,70.22,IP68,7.8,3.6,Bluetooth,10,Cross-platform,60.2
6/17/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,412.3,174.3,88.08,95.98,89.59,IPX8,8.5,,Bluetooth,4,Cross-platform,75.7
6/17/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,269.61,149,92.05,93.63,75.01,IP68,7.3,4.7,Bluetooth,9,Android/iOS,58.8
6/17/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,207.84,56.7,94.36,94.14,77.46,IP68,7.2,4.2,"WiFi, Bluetooth, NFC",10,Cross-platform,58
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,190.36,188,97.19,93.49,75.85,IP68,7.5,1.7,Bluetooth,6,Cross-platform,62.5
6/17/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,546.51,67,94.71,93.33,75.14,IPX8,9.1,3.4,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,61.4
6/17/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,623.79,52.1,96.88,97.45,82.69,5ATM,9.4,3.4,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,63.9
6/17/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,703.17,21.9,94.82,96.48,83.42,IPX8,9.2,1.9,"WiFi, Bluetooth, NFC, LTE",11,iOS,63.6
6/17/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Smartwatch,274.18,293.2,92.99,98.31,77.51,IP68,8.1,3.2,"WiFi, Bluetooth, NFC",13,Cross-platform,62.8
6/17/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,757.64,692.9,92.22,98.3,82.91,5ATM,8.5,2.6,"WiFi, Bluetooth, NFC",15,Cross-platform,64.7
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,200.79,21.5,94.9,94.48,76.53,IP68,8,2.5,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,59.7
6/17/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,256.48,25.6,97.44,97.97,80.8,IPX8,7.2,3.4,"WiFi, Bluetooth, NFC, LTE",12,iOS,59.6
6/17/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,416.54,655.3,94.94,98.66,75.38,5ATM,8.9,4.2,Bluetooth,7,Cross-platform,63.5
6/17/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,268.38,90.8,95.9,93.75,73.92,5ATM,7.9,3.4,Bluetooth,8,Cross-platform,60
6/17/2025,Amazfit GTS 4,Amazfit,GTS 4,Sports Watch,55.18,146.2,93.59,93.3,79.01,IPX8,7.7,3.3,Bluetooth,7,Android/iOS,61.2
6/17/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,477.63,171.8,85.01,95.55,88.88,IPX8,8.7,,Bluetooth,4,Cross-platform,75.3
6/17/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,516.43,171,88.72,96.24,86.52,IPX7,8.6,,Bluetooth,5,Android/iOS,75.5
6/17/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,254.82,159.1,94.4,95.3,79.02,IPX8,8.1,4,"Bluetooth, WiFi",7,Cross-platform,62.1
6/17/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,159.4,88.94,94.66,75.49,IPX4,7.9,,Bluetooth,3,Android/iOS,71.4
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,112.34,207.9,96.56,95.52,75.91,5ATM,6.5,2.8,Bluetooth,9,Cross-platform,60.3
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,211.54,200.9,92.77,95.76,70.71,5ATM,7.2,4.7,Bluetooth,6,Cross-platform,58.7
6/17/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,275.58,180.5,90.74,93.77,78.34,IPX4,7.3,,"Bluetooth, WiFi",6,Cross-platform,71.2
6/17/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,480.16,71.7,93.64,97.7,79.67,IPX8,8.8,1.7,"WiFi, Bluetooth, NFC, LTE",8,iOS,63.5
6/17/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,543.72,50.3,95.41,97.84,83.34,5ATM,8.1,1.9,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,62.7
6/17/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,312.88,63.9,97.29,95.32,82.23,5ATM,8.4,3.8,"WiFi, Bluetooth, NFC",8,Cross-platform,61.9
6/17/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,340.44,216.5,92.03,95.54,79.54,IPX8,8,3.9,Bluetooth,10,Cross-platform,61.9
6/17/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,673.27,59.6,93.59,96.53,80.72,IP68,9,3.2,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,62.5
6/17/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,227.96,90.9,97.29,96.02,72.87,IPX8,7.5,3.8,Bluetooth,8,Cross-platform,59.5
6/17/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,518.57,23.7,94.63,97.65,75.85,5ATM,8.6,3.9,"WiFi, Bluetooth, NFC, LTE",10,iOS,60.2
6/17/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,724.76,27.6,92.79,97.62,82.42,IP68,8.4,3.2,"WiFi, Bluetooth, NFC, LTE",11,iOS,61.2
6/17/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,227.7,20.4,92.64,94.73,81.09,IPX8,8,1.6,"WiFi, Bluetooth, NFC",9,Android/iOS,60.7
6/17/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,392.64,23.9,95.24,94.73,81.14,5ATM,8.4,4,"WiFi, Bluetooth, NFC",9,Android/iOS,60.3
6/17/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,321.37,55,97.07,96.94,79.77,IPX8,7.1,3.4,"WiFi, Bluetooth, NFC",11,Android/iOS,59.6
6/17/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,286.07,296.1,97.96,98.86,79.41,IPX8,7.3,3.5,"WiFi, Bluetooth, NFC",13,Cross-platform,62.5
6/17/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,220.66,40.9,95.08,95.1,80.11,IP68,7.7,2.1,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,60.6
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,266.33,73.3,94.53,94.34,76.48,5ATM,7.3,2.8,Bluetooth,9,Android/iOS,59.3
6/17/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,928.79,466.8,96.99,99.14,74.69,IP68,8,1.8,Bluetooth,6,Cross-platform,63.9
6/17/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,209.33,190.8,92.53,93.99,78.83,IPX7,7.3,,"Bluetooth, WiFi",5,Cross-platform,71.7
6/17/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,439.04,62.1,94.4,96.92,83.59,5ATM,8.8,4.2,"WiFi, Bluetooth, NFC",11,iOS,62.3
6/17/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,340.91,178.9,91.05,96.31,85.02,IPX8,7.9,,Bluetooth,5,Android/iOS,74.3
6/17/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,337.78,48.5,97.38,95.32,83.44,IPX8,7.4,2.8,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,60.8
6/17/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,325.26,194.5,95.29,94.31,76.95,5ATM,8,2.1,Bluetooth,10,Cross-platform,63
6/17/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,740.91,59.2,95.02,96.19,81.68,IP68,8.5,4.9,"WiFi, Bluetooth, NFC, LTE",8,iOS,60.9
6/17/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,317.56,62.9,93.97,97.87,79.54,IPX8,7.2,2.4,"WiFi, Bluetooth, NFC",14,Android/iOS,60.2
6/17/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,683.97,29.6,94.52,96.85,78.7,IP68,8.5,4.8,"WiFi, Bluetooth, NFC, LTE",8,iOS,59.9
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,351.67,129.8,95.27,93.32,77.37,5ATM,7.5,4.4,Bluetooth,10,Cross-platform,59.8
6/17/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,250.84,196.8,88.35,96.67,79.76,IPX4,7.7,,Bluetooth,8,Cross-platform,72.4
6/17/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,629.08,36.4,96.98,94.74,79.28,IP68,9.4,4.1,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,62.2
6/17/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,289.52,216.2,91.77,93.34,77.7,IPX4,7.7,,Bluetooth,6,Cross-platform,72
6/17/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,120.6,89.59,94.84,74.05,3ATM,7.9,,Bluetooth,5,Cross-platform,70.4
6/17/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,233.58,31.3,95.35,93.9,84.73,IPX8,8.2,4,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,60.6
6/17/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,359.58,37.8,94.3,96.81,77.48,IPX8,7.8,2.5,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,60.2
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,466.16,23.9,97.04,96.23,77.23,5ATM,9.2,3,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,62.2
6/17/2025,Garmin Fenix 8,Garmin,Fenix 8,Sports Watch,852.09,412.4,95.24,98.17,70.37,10ATM,8.2,3.8,Bluetooth,9,Cross-platform,61.8
6/17/2025,Amazfit GTS 4,Amazfit,GTS 4,Smartwatch,147.24,51.3,97.06,95.37,80.07,IP68,7.1,4,"WiFi, Bluetooth, NFC",8,Cross-platform,58.9
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,221.13,67.7,97.7,96.64,81.31,IP68,8.3,2.5,"WiFi, Bluetooth, NFC",10,Android/iOS,62.8
6/17/2025,Garmin Fenix 8,Garmin,Fenix 8,Sports Watch,440.63,528.2,94.25,98.79,76.19,5ATM,9.1,4,Bluetooth,5,Cross-platform,64
6/17/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,689.53,626.4,95.99,98.1,77.03,5ATM,8.4,2.9,"WiFi, Bluetooth, NFC",14,Cross-platform,63.9
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,262.46,54,97.03,94.19,84.2,5ATM,7.2,5,"WiFi, Bluetooth, NFC",12,Android/iOS,59
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,309.05,118.4,92.06,96.46,79.28,5ATM,7.3,5,Bluetooth,9,Cross-platform,59.1
6/17/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,379.68,38.7,96.96,96.21,77.79,IP68,7.6,1.6,"WiFi, Bluetooth, NFC",15,iOS,60.9
6/17/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,256.82,26.8,97.1,94.58,76.63,IPX8,7.2,4.3,"WiFi, Bluetooth, NFC",11,Android/iOS,57.7
6/17/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,582.1,56.4,94.12,98.09,77.42,IP68,9.1,2.2,"WiFi, Bluetooth, NFC",15,Android/iOS,63.1
6/17/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,411.81,393.5,95.98,99.42,76.2,5ATM,8.9,2.3,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,65.2
6/17/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,73.72,189.9,88.6,94.98,72.03,IPX4,7.6,,Bluetooth,10,Cross-platform,70.3
6/17/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,126.02,122.4,93.83,96.83,76.02,IPX4,7.2,,Bluetooth,10,Cross-platform,70.7
6/17/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,569.54,38.2,96.29,97.15,75.55,5ATM,8.5,2.6,"WiFi, Bluetooth, NFC",8,iOS,61.4
6/17/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,358.59,180.7,94.44,95.27,75.23,5ATM,7.1,3,"Bluetooth, WiFi",6,Android/iOS,60.7
6/17/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,136.7,89.64,94.61,73.66,3ATM,6.6,,Bluetooth,3,Android/iOS,68
6/17/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,161.65,72.5,92.7,96.63,78.35,3ATM,7,,"Bluetooth, WiFi",9,Cross-platform,69.3
6/17/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,111.54,41.4,95.21,93.68,76.04,5ATM,7,3.4,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,57.7
6/17/2025,Garmin Fenix 8,Garmin,Fenix 8,Sports Watch,312.22,374.5,95.12,99.37,74.9,10ATM,7.1,2.3,Bluetooth,8,Cross-platform,61.9
6/17/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,400.2,182.6,89.86,95.58,86.43,IPX7,8.7,,Bluetooth,3,Cross-platform,75.8
6/17/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,140.9,85.1,93.98,72.25,3ATM,7.3,,Bluetooth,3,Android/iOS,68.2
